date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindSpeed_50m_ms,WindDir_10m_deg,WindDir_50m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct,site_name
2000-05-17,esoit_001,-1.8304,36.8245,5.0482,,4.2624,6.8546,3.12,4.41,5.83,105.5,105.0,20.72,28.48,15.16,66.64,0.24,56.2,Esoit Village (Eiti Primary School)
2000-05-18,esoit_001,-1.8304,36.8245,5.7413,,3.6024,6.9226,3.31,4.64,5.95,106.8,106.6,20.77,29.44,14.17,62.49,0.16,39.3,Esoit Village (Eiti Primary School)
2000-05-19,esoit_001,-1.8304,36.8245,4.8482,,4.4712,6.7435,3.17,4.47,5.87,108.9,108.2,20.63,28.4,14.85,63.16,0.33,64.9,Esoit Village (Eiti Primary School)
2000-05-20,esoit_001,-1.8304,36.8245,6.3787,,2.256,6.9442,3.57,5.03,6.48,106.0,105.5,20.07,28.6,12.55,60.81,0.4,40.3,Esoit Village (Eiti Primary School)
2000-05-21,esoit_001,-1.8304,36.8245,5.4821,,4.5792,6.8405,3.49,4.88,6.16,109.0,108.4,20.58,28.69,14.33,66.73,0.11,54.8,Esoit Village (Eiti Primary School)
2000-05-22,esoit_001,-1.8304,36.8245,5.8896,,3.8136,6.8352,3.16,4.43,5.69,108.0,107.7,20.95,29.16,14.63,64.13,0.02,37.7,Esoit Village (Eiti Primary School)
2000-05-23,esoit_001,-1.8304,36.8245,6.3787,,2.496,6.9739,2.75,3.85,5.05,107.7,106.8,21.42,30.46,14.39,57.22,0.01,23.5,Esoit Village (Eiti Primary School)
2000-05-24,esoit_001,-1.8304,36.8245,6.3151,,1.8576,6.9715,2.38,3.34,4.39,112.7,109.7,21.57,29.42,15.01,59.69,0.0,23.5,Esoit Village (Eiti Primary School)
2000-05-25,esoit_001,-1.8304,36.8245,5.6549,,3.6552,6.8938,2.76,3.84,4.77,110.2,109.6,21.57,31.0,14.75,56.75,0.0,49.1,Esoit Village (Eiti Primary School)
2000-05-26,esoit_001,-1.8304,36.8245,5.0794,,3.3432,6.8887,2.07,2.86,3.63,120.3,117.8,21.21,29.46,14.6,56.77,0.18,68.9,Esoit Village (Eiti Primary School)
2000-05-27,esoit_001,-1.8304,36.8245,4.8516,,3.636,6.971,1.58,2.2,2.9,111.7,108.0,21.47,29.33,14.82,57.65,0.27,83.2,Esoit Village (Eiti Primary School)
2000-05-28,esoit_001,-1.8304,36.8245,4.0214,,3.9648,6.6794,2.13,2.97,3.83,106.8,105.7,20.1,25.96,15.02,63.31,0.36,98.2,Esoit Village (Eiti Primary School)
2000-05-29,esoit_001,-1.8304,36.8245,5.9654,,3.4344,6.8729,2.38,3.29,4.1,122.4,120.4,20.56,27.99,14.74,64.59,0.76,58.3,Esoit Village (Eiti Primary School)
2000-05-30,esoit_001,-1.8304,36.8245,5.107,,3.5184,6.7738,3.24,4.52,5.67,106.4,106.1,20.76,29.51,14.61,59.88,0.38,81.9,Esoit Village (Eiti Primary School)
2000-05-31,esoit_001,-1.8304,36.8245,6.7901,,0.5904,6.9871,3.06,4.26,5.32,102.2,102.1,20.11,29.4,13.05,57.47,0.0,0.1,Esoit Village (Eiti Primary School)
2000-06-01,esoit_001,-1.8304,36.8245,6.1334,,2.424,6.8462,2.85,3.98,5.1,112.4,110.9,19.91,29.3,13.02,55.89,0.02,27.4,Esoit Village (Eiti Primary School)
2000-06-02,esoit_001,-1.8304,36.8245,6.7498,,0.6912,7.0092,2.58,3.64,4.9,114.5,111.9,19.23,29.04,11.45,52.66,0.01,13.1,Esoit Village (Eiti Primary School)
2000-06-03,esoit_001,-1.8304,36.8245,6.5186,,1.9776,6.8722,2.87,4.0,5.1,115.1,114.9,19.75,28.84,11.7,59.01,0.02,20.8,Esoit Village (Eiti Primary School)
2000-06-04,esoit_001,-1.8304,36.8245,6.0247,,2.868,6.8174,3.28,4.58,5.82,113.3,113.3,20.38,28.24,14.2,65.23,0.28,32.9,Esoit Village (Eiti Primary School)
2000-06-05,esoit_001,-1.8304,36.8245,4.4772,,4.1208,6.8342,3.07,4.26,5.25,116.8,116.4,19.91,27.56,14.91,68.57,0.66,84.4,Esoit Village (Eiti Primary School)
2000-06-06,esoit_001,-1.8304,36.8245,4.0087,,3.6888,6.7342,2.6,3.65,4.86,135.2,134.2,19.73,27.32,13.99,57.93,0.04,73.4,Esoit Village (Eiti Primary School)
2000-06-07,esoit_001,-1.8304,36.8245,5.1094,,4.5768,6.7714,2.94,4.1,5.23,117.5,116.2,19.49,27.51,12.58,64.08,0.32,69.1,Esoit Village (Eiti Primary School)
2000-06-08,esoit_001,-1.8304,36.8245,5.2186,,4.2216,6.5815,3.36,4.66,5.73,114.9,115.2,19.45,27.44,13.57,66.37,0.35,69.3,Esoit Village (Eiti Primary School)
2000-06-09,esoit_001,-1.8304,36.8245,4.6219,,4.236,6.4397,1.84,2.6,3.63,136.2,134.2,20.16,27.89,13.7,59.66,0.13,72.5,Esoit Village (Eiti Primary School)
2000-06-10,esoit_001,-1.8304,36.8245,6.0038,,2.4096,6.9838,1.58,2.25,3.1,131.4,126.7,20.09,27.63,12.75,59.96,0.14,37.4,Esoit Village (Eiti Primary School)
2000-06-11,esoit_001,-1.8304,36.8245,4.7532,,3.8472,6.6432,2.26,3.14,4.1,126.3,123.2,20.11,27.33,14.29,60.94,0.25,69.3,Esoit Village (Eiti Primary School)
2000-06-12,esoit_001,-1.8304,36.8245,3.1968,,2.9016,6.6559,2.15,2.98,3.74,116.9,116.6,19.32,26.54,13.71,64.37,0.33,76.8,Esoit Village (Eiti Primary School)
2000-06-13,esoit_001,-1.8304,36.8245,2.7456,,2.4192,6.7306,2.8,3.89,4.89,121.9,121.5,18.98,25.27,13.64,65.56,0.23,98.0,Esoit Village (Eiti Primary School)
2000-06-14,esoit_001,-1.8304,36.8245,4.2377,,3.78,6.3922,2.84,3.96,5.06,121.5,120.5,19.28,26.82,13.12,62.45,0.07,85.7,Esoit Village (Eiti Primary School)
2000-06-15,esoit_001,-1.8304,36.8245,4.2895,,4.056,6.4658,3.47,4.82,5.96,119.5,119.8,19.14,27.07,14.02,65.48,0.31,83.1,Esoit Village (Eiti Primary School)
2000-06-16,esoit_001,-1.8304,36.8245,4.6186,,4.2888,6.4157,3.63,5.05,6.27,111.0,111.2,18.86,26.5,13.11,69.37,0.27,77.6,Esoit Village (Eiti Primary School)
2000-06-17,esoit_001,-1.8304,36.8245,5.0302,,4.6512,6.3168,3.9,5.48,6.96,110.6,110.7,19.04,26.72,13.56,67.97,0.39,81.0,Esoit Village (Eiti Primary School)
2000-06-18,esoit_001,-1.8304,36.8245,5.8966,,3.3456,6.6653,3.4,4.76,6.08,108.3,107.7,19.36,27.64,13.22,70.82,0.69,32.5,Esoit Village (Eiti Primary School)
2000-06-19,esoit_001,-1.8304,36.8245,3.8748,,3.7152,6.4507,3.94,5.53,7.05,112.2,112.5,19.47,26.64,14.44,70.94,2.37,78.9,Esoit Village (Eiti Primary School)
2000-06-20,esoit_001,-1.8304,36.8245,5.4778,,4.4664,6.665,2.38,3.36,4.62,117.1,114.9,19.62,26.77,14.05,65.59,0.57,61.4,Esoit Village (Eiti Primary School)
2000-06-21,esoit_001,-1.8304,36.8245,5.9299,,3.0048,6.7262,2.37,3.29,4.16,122.5,119.2,19.56,28.86,12.35,59.89,0.01,47.4,Esoit Village (Eiti Primary School)
2000-06-22,esoit_001,-1.8304,36.8245,4.8648,,3.5112,6.7778,2.23,3.07,3.92,122.2,120.9,20.03,28.36,13.63,60.47,0.06,68.0,Esoit Village (Eiti Primary School)
2000-06-23,esoit_001,-1.8304,36.8245,3.4735,,3.2808,6.6751,2.51,3.48,4.48,121.5,119.5,20.04,27.07,14.35,64.64,0.23,89.9,Esoit Village (Eiti Primary School)
2000-06-24,esoit_001,-1.8304,36.8245,3.4877,,3.3552,6.4913,3.27,4.52,5.64,116.4,116.7,19.5,26.82,14.41,66.57,1.02,90.8,Esoit Village (Eiti Primary School)
2000-06-25,esoit_001,-1.8304,36.8245,4.6231,,3.7056,6.5652,2.98,4.1,5.03,119.2,118.9,19.12,27.47,12.41,62.66,0.13,95.9,Esoit Village (Eiti Primary School)
2000-06-26,esoit_001,-1.8304,36.8245,5.4953,,3.8352,6.66,2.19,3.02,4.01,134.1,132.5,18.9,25.29,13.38,62.75,0.19,65.9,Esoit Village (Eiti Primary School)
2000-06-27,esoit_001,-1.8304,36.8245,3.0132,,2.832,6.5698,2.2,3.09,4.17,146.0,144.5,18.86,25.87,12.79,59.03,0.02,77.4,Esoit Village (Eiti Primary School)
2000-06-28,esoit_001,-1.8304,36.8245,3.7817,,3.5232,6.7133,1.99,2.79,3.77,151.8,149.2,18.65,25.19,12.18,60.73,0.01,79.1,Esoit Village (Eiti Primary School)
2000-06-29,esoit_001,-1.8304,36.8245,3.8498,,3.648,6.3521,2.33,3.26,4.35,146.4,144.3,18.87,26.52,12.37,57.02,0.0,64.8,Esoit Village (Eiti Primary School)
2000-06-30,esoit_001,-1.8304,36.8245,4.1894,,3.4824,6.4402,1.97,2.76,3.72,135.4,133.2,18.25,27.09,10.45,53.71,0.01,62.6,Esoit Village (Eiti Primary School)
2000-07-01,esoit_001,-1.8304,36.8245,4.687,,3.8928,6.583,2.1,2.98,3.96,138.6,136.8,18.28,26.38,10.0,52.66,0.03,57.8,Esoit Village (Eiti Primary School)
2000-07-02,esoit_001,-1.8304,36.8245,3.5479,,3.396,6.5018,2.45,3.36,4.21,128.8,128.7,18.28,25.14,11.75,62.34,0.17,78.2,Esoit Village (Eiti Primary School)
2000-07-03,esoit_001,-1.8304,36.8245,2.9362,,2.7864,6.7817,2.6,3.57,4.57,134.9,134.4,18.09,24.1,12.95,62.39,0.36,94.4,Esoit Village (Eiti Primary School)
2000-07-04,esoit_001,-1.8304,36.8245,4.1959,,3.9672,6.4457,2.05,2.86,3.93,141.5,138.9,17.64,23.94,12.47,62.77,0.53,76.8,Esoit Village (Eiti Primary School)
2000-07-05,esoit_001,-1.8304,36.8245,4.2703,,4.008,6.6701,1.97,2.71,3.64,129.4,124.4,18.36,25.74,11.92,61.84,0.16,76.1,Esoit Village (Eiti Primary School)
2000-07-06,esoit_001,-1.8304,36.8245,5.0666,,4.0152,6.5928,1.87,2.59,3.44,129.8,126.9,19.03,26.48,12.79,61.35,0.09,70.4,Esoit Village (Eiti Primary School)
2000-07-07,esoit_001,-1.8304,36.8245,6.3173,,1.7592,6.8753,1.89,2.65,3.54,156.8,152.0,19.75,27.64,12.27,51.73,0.04,28.5,Esoit Village (Eiti Primary School)
2000-07-08,esoit_001,-1.8304,36.8245,5.5421,,2.8848,6.9156,1.93,2.7,3.57,130.1,126.7,19.2,26.94,11.55,52.95,0.05,69.9,Esoit Village (Eiti Primary School)
2000-07-09,esoit_001,-1.8304,36.8245,5.7574,,4.4832,6.9146,2.07,2.84,3.61,123.8,121.9,18.59,25.78,11.99,61.38,0.19,62.1,Esoit Village (Eiti Primary School)
2000-07-10,esoit_001,-1.8304,36.8245,4.2547,,4.0512,6.6031,2.08,2.89,3.98,142.4,139.0,18.61,25.27,12.46,59.52,0.24,93.6,Esoit Village (Eiti Primary School)
2000-07-11,esoit_001,-1.8304,36.8245,3.3271,,3.3048,6.6617,2.56,3.55,4.57,121.2,118.5,18.68,26.57,11.47,58.49,0.01,88.8,Esoit Village (Eiti Primary School)
2000-07-12,esoit_001,-1.8304,36.8245,3.9826,,3.876,6.6998,2.38,3.29,4.43,123.9,122.0,18.72,25.97,12.41,59.88,0.03,85.9,Esoit Village (Eiti Primary School)
2000-07-13,esoit_001,-1.8304,36.8245,5.9878,,2.9016,6.8282,2.07,2.87,3.88,138.4,132.1,19.09,26.66,12.47,60.28,0.1,40.8,Esoit Village (Eiti Primary School)
2000-07-14,esoit_001,-1.8304,36.8245,5.3273,,2.7888,6.6588,2.21,3.04,3.91,135.0,128.6,18.69,24.93,13.07,61.96,0.05,47.1,Esoit Village (Eiti Primary School)
2000-07-15,esoit_001,-1.8304,36.8245,5.9748,,3.228,6.8813,2.34,3.2,4.07,126.5,123.8,20.08,28.63,13.02,58.89,0.05,51.0,Esoit Village (Eiti Primary School)
2000-07-16,esoit_001,-1.8304,36.8245,5.9522,,2.3376,6.7416,2.71,3.69,4.65,124.2,122.9,20.1,28.48,13.25,58.08,0.11,71.0,Esoit Village (Eiti Primary School)
2000-07-17,esoit_001,-1.8304,36.8245,5.7809,,4.1352,6.5734,2.08,2.9,3.98,147.9,141.8,19.68,28.91,12.39,53.78,0.03,75.9,Esoit Village (Eiti Primary School)
2000-07-18,esoit_001,-1.8304,36.8245,6.2938,,2.6616,6.7594,1.68,2.38,3.31,165.2,152.0,19.52,28.57,11.12,50.73,0.03,31.9,Esoit Village (Eiti Primary School)
2000-07-19,esoit_001,-1.8304,36.8245,5.9705,,2.1648,6.7824,1.87,2.63,3.44,206.9,195.8,19.67,27.37,11.61,53.54,0.07,31.7,Esoit Village (Eiti Primary School)
2000-07-20,esoit_001,-1.8304,36.8245,5.9462,,2.6664,6.8138,2.45,3.39,4.39,144.9,139.0,19.61,26.71,13.25,59.06,0.2,54.8,Esoit Village (Eiti Primary School)
2000-07-21,esoit_001,-1.8304,36.8245,5.8044,,3.5784,6.7606,2.57,3.53,4.64,144.9,137.2,20.19,28.21,13.35,58.71,0.25,47.2,Esoit Village (Eiti Primary School)
2000-07-22,esoit_001,-1.8304,36.8245,5.1533,,4.5048,6.451,1.88,2.63,3.5,195.6,189.2,19.57,27.02,13.4,56.45,0.32,72.5,Esoit Village (Eiti Primary School)
2000-07-23,esoit_001,-1.8304,36.8245,4.4088,,3.9312,6.5729,2.36,3.23,4.33,153.7,147.3,19.06,26.3,11.35,50.5,0.05,87.1,Esoit Village (Eiti Primary School)
2000-07-24,esoit_001,-1.8304,36.8245,2.7384,,2.6064,7.014,2.93,4.02,5.12,130.7,130.1,18.21,25.05,12.25,61.2,0.33,99.5,Esoit Village (Eiti Primary School)
2000-07-25,esoit_001,-1.8304,36.8245,3.3161,,3.2568,6.6761,3.1,4.22,5.33,119.8,120.2,18.24,25.04,12.88,61.29,0.11,88.7,Esoit Village (Eiti Primary School)
2000-07-26,esoit_001,-1.8304,36.8245,3.7258,,3.648,6.9586,2.67,3.66,4.77,122.6,122.8,17.93,24.73,12.29,62.28,0.42,81.3,Esoit Village (Eiti Primary School)
2000-07-27,esoit_001,-1.8304,36.8245,4.7148,,3.8976,6.6878,2.42,3.33,4.52,137.1,135.7,18.45,26.6,11.33,54.79,0.16,60.5,Esoit Village (Eiti Primary School)
2000-07-28,esoit_001,-1.8304,36.8245,4.5881,,4.2648,6.7322,2.5,3.41,4.48,120.8,119.7,18.96,27.62,11.06,53.45,0.04,86.9,Esoit Village (Eiti Primary School)
2000-07-29,esoit_001,-1.8304,36.8245,5.8894,,4.0224,7.081,3.14,4.28,5.34,112.8,112.3,19.03,27.16,12.73,64.57,0.57,59.9,Esoit Village (Eiti Primary School)
2000-07-30,esoit_001,-1.8304,36.8245,6.0154,,3.9696,6.8018,3.83,5.2,6.4,106.4,106.8,19.57,27.38,13.02,63.29,0.23,39.8,Esoit Village (Eiti Primary School)
2000-07-31,esoit_001,-1.8304,36.8245,5.0002,,4.5936,6.6163,4.19,5.7,7.0,107.9,108.2,19.48,27.36,13.92,65.46,0.34,63.1,Esoit Village (Eiti Primary School)
2000-08-01,esoit_001,-1.8304,36.8245,6.1538,,3.444,6.8866,2.88,3.92,5.03,118.2,116.2,19.67,27.96,13.0,61.25,0.21,58.2,Esoit Village (Eiti Primary School)
2000-08-02,esoit_001,-1.8304,36.8245,5.2978,,4.7928,6.7819,2.86,3.92,5.07,119.6,117.7,19.78,29.23,12.83,56.39,0.11,70.6,Esoit Village (Eiti Primary School)
2000-08-03,esoit_001,-1.8304,36.8245,6.0358,,3.6072,6.9242,3.29,4.46,5.54,119.8,118.4,19.41,28.32,12.31,59.09,0.15,43.0,Esoit Village (Eiti Primary School)
2000-08-04,esoit_001,-1.8304,36.8245,6.4248,,3.1776,6.9737,3.06,4.16,5.26,123.8,123.0,19.26,28.72,11.89,56.2,0.25,22.5,Esoit Village (Eiti Primary School)
2000-08-05,esoit_001,-1.8304,36.8245,5.0213,,4.1592,6.936,3.12,4.25,5.33,119.6,118.5,18.65,28.68,10.81,62.02,3.06,60.8,Esoit Village (Eiti Primary School)
2000-08-06,esoit_001,-1.8304,36.8245,5.5673,,4.4592,6.8208,3.35,4.5,5.53,121.3,121.5,19.1,27.44,12.58,64.54,2.74,58.0,Esoit Village (Eiti Primary School)
2000-08-07,esoit_001,-1.8304,36.8245,5.8306,,4.236,6.9708,2.34,3.21,4.37,155.9,153.2,19.29,26.5,13.23,61.76,0.29,57.6,Esoit Village (Eiti Primary School)
2000-08-08,esoit_001,-1.8304,36.8245,5.5793,,3.9072,7.0663,2.09,2.85,3.85,149.6,142.8,19.03,26.19,11.97,60.55,0.57,53.8,Esoit Village (Eiti Primary School)
2000-08-09,esoit_001,-1.8304,36.8245,4.7342,,4.3584,7.2166,2.4,3.26,4.32,133.9,129.0,19.61,28.08,12.53,58.82,0.16,88.7,Esoit Village (Eiti Primary School)
2000-08-10,esoit_001,-1.8304,36.8245,6.3252,,3.5016,6.9475,2.11,2.85,3.81,151.0,142.6,19.58,27.24,12.69,58.93,0.13,47.3,Esoit Village (Eiti Primary School)
2000-08-11,esoit_001,-1.8304,36.8245,6.8659,,1.6224,7.1981,2.2,3.05,4.25,176.9,166.5,20.14,29.17,11.93,53.1,0.01,62.2,Esoit Village (Eiti Primary School)
2000-08-12,esoit_001,-1.8304,36.8245,6.8472,,2.1216,7.3834,2.6,3.53,4.66,155.3,149.6,20.38,28.59,12.47,54.12,0.01,32.4,Esoit Village (Eiti Primary School)
2000-08-13,esoit_001,-1.8304,36.8245,5.909,,4.7472,7.2588,2.74,3.68,4.57,116.7,115.8,18.98,25.96,13.27,59.79,0.06,60.8,Esoit Village (Eiti Primary School)
2000-08-14,esoit_001,-1.8304,36.8245,4.8833,,4.668,7.0378,3.38,4.51,5.4,110.7,111.4,18.55,25.95,13.62,64.6,0.78,75.3,Esoit Village (Eiti Primary School)
2000-08-15,esoit_001,-1.8304,36.8245,1.8166,,1.716,7.4129,2.86,3.82,4.93,122.5,122.6,18.74,25.48,12.87,62.07,1.03,99.8,Esoit Village (Eiti Primary School)
2000-08-16,esoit_001,-1.8304,36.8245,3.8928,,3.8712,7.3692,3.31,4.44,5.44,120.0,119.6,18.83,26.35,13.05,60.8,0.08,99.6,Esoit Village (Eiti Primary School)
2000-08-17,esoit_001,-1.8304,36.8245,4.5845,,4.1616,6.8666,2.82,3.75,4.59,118.4,117.5,18.85,26.84,12.46,61.92,0.29,65.1,Esoit Village (Eiti Primary School)
2000-08-18,esoit_001,-1.8304,36.8245,4.5482,,4.152,6.9732,2.71,3.6,4.45,117.3,116.6,19.26,27.0,13.19,61.82,0.3,78.2,Esoit Village (Eiti Primary School)
2000-08-19,esoit_001,-1.8304,36.8245,5.2903,,4.4976,7.0644,3.15,4.21,5.21,110.5,110.4,19.44,27.28,12.9,59.74,0.18,64.6,Esoit Village (Eiti Primary School)
2000-08-20,esoit_001,-1.8304,36.8245,4.5605,,4.3128,7.032,2.31,3.12,4.26,140.4,139.2,19.7,28.08,12.42,55.62,0.09,68.0,Esoit Village (Eiti Primary School)
2000-08-21,esoit_001,-1.8304,36.8245,5.3069,,4.8048,7.332,2.74,3.72,4.91,130.1,126.3,19.48,28.81,11.16,50.78,0.02,73.1,Esoit Village (Eiti Primary School)
2000-08-22,esoit_001,-1.8304,36.8245,7.421,,0.7464,7.7551,2.81,3.8,4.97,110.0,108.1,19.55,28.96,11.02,52.12,0.0,5.1,Esoit Village (Eiti Primary School)
2000-08-23,esoit_001,-1.8304,36.8245,6.9965,,1.6704,7.6318,3.48,4.64,5.72,104.7,104.9,19.89,29.12,12.33,54.5,0.02,35.7,Esoit Village (Eiti Primary School)
2000-08-24,esoit_001,-1.8304,36.8245,6.1817,,3.3456,7.6034,2.68,3.58,4.56,115.1,114.4,20.2,27.91,13.45,56.98,0.18,53.9,Esoit Village (Eiti Primary School)
2000-08-25,esoit_001,-1.8304,36.8245,5.694,,4.6728,7.4386,2.75,3.66,4.55,131.2,127.8,20.0,27.62,13.55,59.78,0.18,69.1,Esoit Village (Eiti Primary School)
2000-08-26,esoit_001,-1.8304,36.8245,3.9612,,3.8952,7.4462,3.48,4.6,5.46,118.7,119.3,19.61,28.21,13.43,62.52,0.91,90.8,Esoit Village (Eiti Primary School)
2000-08-27,esoit_001,-1.8304,36.8245,2.7103,,2.556,7.6447,3.57,4.73,5.62,112.3,113.1,18.63,25.9,13.09,64.82,0.4,99.3,Esoit Village (Eiti Primary School)
2000-08-28,esoit_001,-1.8304,36.8245,4.3034,,4.2312,7.62,3.73,4.96,5.99,112.0,112.3,18.57,26.46,12.01,59.93,0.28,82.5,Esoit Village (Eiti Primary School)
2000-08-29,esoit_001,-1.8304,36.8245,5.0364,,4.7616,7.5084,3.68,4.89,5.85,101.4,101.6,18.7,27.13,12.32,60.85,0.32,85.1,Esoit Village (Eiti Primary School)
2000-08-30,esoit_001,-1.8304,36.8245,4.6774,,4.38,7.105,4.06,5.38,6.3,101.7,101.8,18.66,26.9,12.46,63.04,0.1,62.0,Esoit Village (Eiti Primary School)
2000-08-31,esoit_001,-1.8304,36.8245,6.2297,,3.3672,7.4882,3.29,4.37,5.25,99.3,99.2,19.5,28.08,12.41,61.66,0.32,32.3,Esoit Village (Eiti Primary School)
2000-09-01,esoit_001,-1.8304,36.8245,5.8877,,4.7592,7.4863,3.71,4.91,5.9,101.4,101.6,20.1,29.29,12.83,59.19,0.2,66.8,Esoit Village (Eiti Primary School)
2000-09-02,esoit_001,-1.8304,36.8245,4.8612,,4.3152,7.5869,4.17,5.54,6.66,102.2,102.5,19.8,28.8,13.08,57.62,0.11,71.4,Esoit Village (Eiti Primary School)
2000-09-03,esoit_001,-1.8304,36.8245,5.5884,,3.2736,7.3682,4.52,6.0,7.16,104.5,105.1,19.77,28.83,13.03,62.4,0.89,68.9,Esoit Village (Eiti Primary School)
2000-09-04,esoit_001,-1.8304,36.8245,5.7415,,5.0592,7.5974,4.44,5.93,7.23,98.2,98.4,19.71,27.78,13.31,63.95,0.67,69.8,Esoit Village (Eiti Primary School)
2000-09-05,esoit_001,-1.8304,36.8245,7.5451,,1.1544,7.8799,3.78,5.03,6.15,102.9,103.0,20.48,29.88,13.76,55.88,0.22,12.4,Esoit Village (Eiti Primary School)
2000-09-06,esoit_001,-1.8304,36.8245,7.3457,,2.1,7.7928,3.68,4.89,6.02,100.0,99.8,20.13,30.1,12.1,52.6,0.18,22.0,Esoit Village (Eiti Primary School)
2000-09-07,esoit_001,-1.8304,36.8245,7.259,,1.86,7.7371,3.09,4.11,5.02,103.1,102.6,20.8,29.68,14.05,56.53,0.23,18.0,Esoit Village (Eiti Primary School)
2000-09-08,esoit_001,-1.8304,36.8245,5.8822,,5.1024,7.3733,3.91,5.18,6.15,101.3,101.1,20.51,29.56,13.05,57.04,0.21,68.2,Esoit Village (Eiti Primary School)
2000-09-09,esoit_001,-1.8304,36.8245,7.4225,,0.804,7.7815,4.23,5.6,6.72,108.7,108.6,20.38,29.81,13.37,55.52,0.1,6.5,Esoit Village (Eiti Primary School)
2000-09-10,esoit_001,-1.8304,36.8245,7.205,,1.7496,7.6966,4.57,6.07,7.29,100.0,100.3,19.41,28.75,12.57,54.64,0.29,15.8,Esoit Village (Eiti Primary School)
2000-09-11,esoit_001,-1.8304,36.8245,7.4054,,1.188,7.8194,4.52,6.0,7.26,100.4,100.7,19.45,28.9,12.25,53.86,0.19,8.0,Esoit Village (Eiti Primary School)
2000-09-12,esoit_001,-1.8304,36.8245,7.4071,,1.2864,7.7894,4.43,5.88,7.11,106.6,107.1,19.35,28.77,12.11,54.29,0.13,17.4,Esoit Village (Eiti Primary School)
2000-09-13,esoit_001,-1.8304,36.8245,6.3134,,4.1208,7.7918,4.6,6.09,7.31,107.3,107.7,19.0,28.13,10.63,61.99,2.47,56.5,Esoit Village (Eiti Primary School)
2000-09-14,esoit_001,-1.8304,36.8245,4.7798,,4.8456,7.7786,4.67,6.18,7.37,104.0,104.4,19.51,27.4,13.38,64.7,0.68,99.7,Esoit Village (Eiti Primary School)
2000-09-15,esoit_001,-1.8304,36.8245,6.1786,,4.3056,7.6608,4.01,5.29,6.38,106.5,106.7,20.19,28.88,13.44,55.27,0.04,90.1,Esoit Village (Eiti Primary School)
2000-09-16,esoit_001,-1.8304,36.8245,7.1069,,2.5008,7.733,3.47,4.62,5.8,102.3,101.1,20.24,30.01,11.62,53.93,0.01,39.1,Esoit Village (Eiti Primary School)
2000-09-17,esoit_001,-1.8304,36.8245,7.2233,,2.328,7.7419,3.87,5.1,6.0,102.0,102.1,20.53,29.53,13.65,60.83,0.23,23.5,Esoit Village (Eiti Primary School)
2000-09-18,esoit_001,-1.8304,36.8245,6.5333,,2.9208,7.6481,3.78,4.99,5.93,104.0,104.3,20.69,29.47,13.8,59.46,0.19,38.3,Esoit Village (Eiti Primary School)
2000-09-19,esoit_001,-1.8304,36.8245,6.3895,,3.0984,7.638,3.79,5.01,5.92,106.9,107.0,20.8,30.72,13.5,56.69,0.26,46.3,Esoit Village (Eiti Primary School)
2000-09-20,esoit_001,-1.8304,36.8245,3.8033,,3.6696,7.4976,3.76,4.94,5.8,110.1,110.6,20.41,29.13,14.01,60.64,0.13,76.9,Esoit Village (Eiti Primary School)
2000-09-21,esoit_001,-1.8304,36.8245,5.082,,4.6728,7.3013,3.38,4.43,5.23,114.4,114.4,20.26,28.47,13.58,58.98,0.23,74.0,Esoit Village (Eiti Primary School)
2000-09-22,esoit_001,-1.8304,36.8245,4.0322,,3.7824,7.5715,2.74,3.6,4.38,115.4,114.7,19.69,26.55,13.57,57.2,0.07,88.1,Esoit Village (Eiti Primary School)
2000-09-23,esoit_001,-1.8304,36.8245,6.2837,,4.1928,7.4414,4.01,5.31,6.28,103.5,103.8,19.8,28.41,12.65,59.67,0.05,51.4,Esoit Village (Eiti Primary School)
2000-09-24,esoit_001,-1.8304,36.8245,5.7341,,4.3128,7.3723,4.32,5.71,6.75,105.5,105.8,19.76,27.77,13.49,63.0,0.14,41.7,Esoit Village (Eiti Primary School)
2000-09-25,esoit_001,-1.8304,36.8245,5.5325,,4.7976,7.3094,3.73,4.94,5.94,106.9,107.1,19.59,26.8,13.56,62.03,0.29,56.8,Esoit Village (Eiti Primary School)
2000-09-26,esoit_001,-1.8304,36.8245,5.7996,,5.1336,7.3135,2.98,3.95,4.84,106.9,107.2,20.19,27.33,13.48,58.19,0.05,64.7,Esoit Village (Eiti Primary School)
2000-09-27,esoit_001,-1.8304,36.8245,5.3033,,5.0016,7.4239,3.41,4.51,5.42,111.4,112.1,20.24,27.45,13.84,59.06,0.13,85.5,Esoit Village (Eiti Primary School)
2000-09-28,esoit_001,-1.8304,36.8245,4.7966,,4.7616,7.6186,3.59,4.74,5.64,111.8,112.2,19.86,27.92,13.09,58.85,0.06,77.1,Esoit Village (Eiti Primary School)
2000-09-29,esoit_001,-1.8304,36.8245,4.842,,4.1064,7.7438,3.29,4.34,5.26,106.0,106.2,20.38,28.48,13.57,58.68,0.06,56.8,Esoit Village (Eiti Primary School)
2000-09-30,esoit_001,-1.8304,36.8245,7.2046,,2.5416,7.6937,3.26,4.31,5.18,111.7,111.0,21.32,30.43,13.57,55.37,0.21,19.1,Esoit Village (Eiti Primary School)
