date,site_id,latitude,longitude,GHI_Wm2,DNI_Wm2,DiffuseIrr_Wm2,ClearSkyGHI_Wm2,WindSpeed_2m_ms,WindSpeed_10m_ms,WindDir_10m_deg,Temp_2m_C,TempMax_2m_C,TempMin_2m_C,RelHumidity_pct,Precip_mm,CloudAmount_pct
2009-05-28,kalinditi_001,-1.065,38.025,2.862,0.7536,1.8986,6.1236,0.41,2.47,153.6,23.52,29.9,18.22,65.1,0.68,90.83
2009-05-29,kalinditi_001,-1.065,38.025,3.3698,1.3793,2.2949,6.2242,0.39,2.38,140.6,23.68,31.16,18.02,66.41,1.28,85.49
2009-05-30,kalinditi_001,-1.065,38.025,5.3395,3.1865,2.6064,6.2652,0.36,2.19,134.3,24.36,32.22,17.95,64.83,0.58,52.76
2009-05-31,kalinditi_001,-1.065,38.025,5.2085,3.1788,2.6282,6.3504,0.37,2.18,135.1,24.82,32.48,18.41,62.57,0.62,36.35
2009-06-01,kalinditi_001,-1.065,38.025,4.4311,3.337,2.0621,6.3211,0.4,2.39,144.6,24.98,32.38,18.59,62.85,1.57,34.99
2009-06-02,kalinditi_001,-1.065,38.025,2.754,0.762,1.8343,6.3866,0.38,2.24,137.4,24.11,31.58,18.93,70.18,1.56,80.99
2009-06-03,kalinditi_001,-1.065,38.025,4.6992,2.2183,2.7754,6.5249,0.42,2.48,151.5,24.19,31.67,18.61,63.66,0.73,59.61
2009-06-04,kalinditi_001,-1.065,38.025,5.7504,5.6429,1.7592,6.5765,0.49,2.9,159.5,24.27,32.4,17.21,55.64,0.43,36.35
2009-06-05,kalinditi_001,-1.065,38.025,5.2176,4.3375,2.1566,6.6334,0.53,3.04,155.6,24.64,32.11,19.02,62.55,0.15,51.47
2009-06-06,kalinditi_001,-1.065,38.025,5.2675,3.7877,2.4103,6.565,0.48,2.77,162.1,24.28,31.82,17.51,63.61,0.37,63.56
2009-06-07,kalinditi_001,-1.065,38.025,3.1783,0.8611,2.0472,6.4642,0.53,3.03,162.4,24.03,31.5,17.39,64.85,0.4,82.43
2009-06-08,kalinditi_001,-1.065,38.025,5.2222,4.1714,2.2123,6.5882,0.57,3.22,161.8,23.73,30.83,17.99,65.53,0.43,70.57
2009-06-09,kalinditi_001,-1.065,38.025,4.4614,2.5934,2.3911,6.5088,0.59,3.33,159.2,23.79,30.91,18.29,62.78,0.11,75.73
2009-06-10,kalinditi_001,-1.065,38.025,5.4396,3.3926,2.7401,6.6154,0.53,2.93,162.3,23.31,31.18,17.22,59.06,0.06,93.65
2009-06-11,kalinditi_001,-1.065,38.025,5.7396,4.9973,2.3395,6.5306,0.52,2.89,163.2,23.61,31.93,17.17,57.93,0.03,49.86
2009-06-12,kalinditi_001,-1.065,38.025,5.555,4.9166,2.0506,6.4675,0.54,3.02,166.1,23.54,32.03,17.07,63.73,0.5,29.33
2009-06-13,kalinditi_001,-1.065,38.025,5.719,5.3851,1.8194,6.5165,0.58,3.17,161.9,24.11,31.87,18.19,61.98,0.41,56.38
2009-06-14,kalinditi_001,-1.065,38.025,4.518,2.3849,2.4996,6.3816,0.6,3.22,161.9,23.82,31.49,17.52,62.21,0.76,67.72
2009-06-15,kalinditi_001,-1.065,38.025,5.6525,5.1934,1.8007,6.4987,0.61,3.25,162.7,23.51,31.54,16.76,62.68,0.33,41.22
2009-06-16,kalinditi_001,-1.065,38.025,4.3253,3.209,2.1458,6.467,0.6,3.16,153.6,23.64,30.49,18.49,67.35,0.31,85.87
2009-06-17,kalinditi_001,-1.065,38.025,4.9291,3.6734,2.2963,6.5028,0.6,3.11,150.9,23.38,30.56,17.9,65.74,0.24,60.16
2009-06-18,kalinditi_001,-1.065,38.025,5.5034,4.2175,2.4458,6.5866,0.63,3.22,155.0,22.95,30.77,17.1,62.62,0.12,52.13
2009-06-19,kalinditi_001,-1.065,38.025,4.386,2.0371,2.6546,6.4094,0.58,2.89,154.6,23.04,30.84,17.0,62.53,0.04,59.43
2009-06-20,kalinditi_001,-1.065,38.025,5.142,3.275,2.6273,6.4387,0.58,2.83,154.5,23.18,31.28,16.1,58.48,0.04,36.97
2009-06-21,kalinditi_001,-1.065,38.025,4.9416,3.4152,2.3789,6.3427,0.63,3.03,147.8,23.09,30.43,17.44,64.49,0.14,38.94
2009-06-22,kalinditi_001,-1.065,38.025,4.3944,1.637,2.5642,6.1306,0.62,2.94,155.9,23.42,31.55,17.42,61.74,0.12,54.01
2009-06-23,kalinditi_001,-1.065,38.025,4.5564,2.3614,2.4569,6.1294,0.55,2.55,152.8,23.49,32.31,16.81,62.76,0.1,57.45
2009-06-24,kalinditi_001,-1.065,38.025,4.9769,2.6438,2.5937,5.9666,0.59,2.68,159.5,24.18,33.41,16.89,59.18,0.2,44.35
2009-06-25,kalinditi_001,-1.065,38.025,6.2345,6.3593,1.7386,6.2998,0.59,2.72,159.9,23.64,32.46,16.69,56.47,0.01,3.24
2009-06-26,kalinditi_001,-1.065,38.025,5.6539,4.8694,2.2459,6.3286,0.68,3.05,164.3,23.79,31.87,17.21,55.41,0.12,22.16
2009-06-27,kalinditi_001,-1.065,38.025,5.045,2.3674,2.7437,6.287,0.7,3.07,156.7,24.16,31.57,18.22,63.8,0.08,50.0
2009-06-28,kalinditi_001,-1.065,38.025,4.7016,4.2706,2.4377,6.4642,0.77,3.35,162.9,23.42,31.46,16.6,58.95,0.04,54.69
2009-06-29,kalinditi_001,-1.065,38.025,3.9041,1.6754,2.3508,6.3794,0.78,3.33,156.6,23.56,30.95,17.21,62.81,0.23,70.21
2009-06-30,kalinditi_001,-1.065,38.025,4.4611,1.7107,2.627,6.1301,0.86,3.61,156.0,22.49,29.55,17.39,66.0,0.19,82.69
2009-07-01,kalinditi_001,-1.065,38.025,5.0755,2.6513,2.821,6.3326,0.78,3.28,159.2,21.66,29.23,15.32,57.01,0.03,82.33
2009-07-02,kalinditi_001,-1.065,38.025,5.2798,3.7044,3.0746,6.1145,0.89,3.65,165.3,21.42,28.63,15.57,53.94,0.0,82.33
2009-07-03,kalinditi_001,-1.065,38.025,4.9867,3.9686,3.2225,6.2842,0.91,3.67,163.4,21.96,29.75,16.36,63.18,0.02,92.2
2009-07-04,kalinditi_001,-1.065,38.025,4.6104,4.1002,2.7058,6.3194,0.92,3.63,162.7,21.77,29.27,16.28,56.5,0.03,75.38
2009-07-05,kalinditi_001,-1.065,38.025,5.4511,4.1851,2.5495,6.3845,0.93,3.61,164.2,21.82,29.85,15.87,59.6,0.03,67.85
2009-07-06,kalinditi_001,-1.065,38.025,5.5291,4.4899,2.3263,6.3281,0.9,3.42,165.1,21.65,29.7,15.79,57.19,0.03,61.12
2009-07-07,kalinditi_001,-1.065,38.025,5.0263,2.2224,2.9688,6.0269,0.91,3.43,163.5,21.55,28.84,15.78,59.92,0.05,34.49
2009-07-08,kalinditi_001,-1.065,38.025,4.7753,2.64,2.5294,6.109,0.99,3.66,164.6,21.21,28.71,15.4,60.29,0.12,53.38
2009-07-09,kalinditi_001,-1.065,38.025,5.4917,4.2106,2.4432,6.3998,0.97,3.52,161.8,21.88,29.87,15.81,59.33,0.05,65.24
2009-07-10,kalinditi_001,-1.065,38.025,4.0226,2.5522,2.0969,6.4116,0.91,3.29,163.7,21.6,27.81,16.2,63.69,0.06,78.83
2009-07-11,kalinditi_001,-1.065,38.025,5.0304,3.0098,2.9323,6.5942,0.9,3.17,161.8,22.65,30.44,16.5,59.79,0.03,75.37
2009-07-12,kalinditi_001,-1.065,38.025,5.9813,4.9622,2.1857,6.4903,0.91,3.17,163.6,22.72,31.12,15.58,55.77,0.01,33.88
2009-07-13,kalinditi_001,-1.065,38.025,6.5374,7.3966,1.3238,6.5664,0.89,3.09,169.2,22.94,31.86,15.54,53.59,0.0,21.33
2009-07-14,kalinditi_001,-1.065,38.025,6.3672,6.335,1.8122,6.5698,0.91,3.07,165.9,23.19,31.98,15.59,56.29,0.0,13.73
2009-07-15,kalinditi_001,-1.065,38.025,4.8677,2.0602,2.7684,6.6036,0.97,3.18,162.3,23.54,31.8,16.46,58.34,0.04,60.02
2009-07-16,kalinditi_001,-1.065,38.025,5.1319,3.1771,2.621,6.6358,1.11,3.63,162.3,22.81,29.83,17.7,60.07,0.05,46.35
2009-07-17,kalinditi_001,-1.065,38.025,5.3628,4.0728,2.5406,6.7759,1.18,3.78,161.7,22.35,30.15,16.46,60.16,0.08,49.85
2009-07-18,kalinditi_001,-1.065,38.025,5.653,4.7287,2.1852,6.5976,1.32,4.22,167.4,22.05,29.49,16.37,60.41,0.02,33.65
2009-07-19,kalinditi_001,-1.065,38.025,4.7618,2.5572,2.7367,6.4286,1.2,3.79,161.4,22.46,30.36,16.39,58.3,0.02,49.05
2009-07-20,kalinditi_001,-1.065,38.025,4.4832,2.3189,2.6532,6.4567,1.14,3.54,165.6,22.05,29.86,15.61,54.38,0.01,55.18
2009-07-21,kalinditi_001,-1.065,38.025,4.3596,2.4382,2.2306,6.6134,1.02,3.15,163.8,21.83,29.25,15.45,60.55,0.02,65.75
2009-07-22,kalinditi_001,-1.065,38.025,3.4702,1.0322,2.0561,6.0842,0.93,2.88,161.7,21.56,28.92,15.92,62.27,0.2,78.79
2009-07-23,kalinditi_001,-1.065,38.025,3.2057,1.0322,2.1274,6.1608,0.98,2.93,149.7,22.15,29.56,16.3,65.82,0.3,78.84
2009-07-24,kalinditi_001,-1.065,38.025,5.9986,4.8917,2.287,6.1918,1.1,3.25,154.4,23.17,31.37,16.49,61.1,0.31,23.77
2009-07-25,kalinditi_001,-1.065,38.025,5.5999,4.0522,2.6179,6.6658,1.36,4.04,162.7,23.15,30.64,17.46,54.64,0.0,36.24
2009-07-26,kalinditi_001,-1.065,38.025,5.9822,5.2308,2.1614,6.5299,1.35,3.99,164.5,22.98,30.65,16.11,57.77,0.0,33.85
2009-07-27,kalinditi_001,-1.065,38.025,3.9787,1.8283,2.453,6.5556,1.32,3.84,163.9,22.36,30.44,15.19,56.88,0.0,80.33
2009-07-28,kalinditi_001,-1.065,38.025,6.5794,6.775,1.6994,6.6718,1.3,3.75,168.4,22.47,30.94,14.82,50.91,0.0,6.27
2009-07-29,kalinditi_001,-1.065,38.025,6.6228,6.9557,1.5826,6.671,1.13,3.26,162.0,22.6,31.5,15.0,53.55,0.0,4.49
2009-07-30,kalinditi_001,-1.065,38.025,4.9884,3.0062,2.575,6.7094,1.23,3.43,153.3,23.06,31.49,16.32,60.42,0.02,38.46
2009-07-31,kalinditi_001,-1.065,38.025,3.8472,2.3599,2.1792,6.8134,1.21,3.34,155.3,22.62,30.43,16.55,61.91,0.08,59.65
2009-08-01,kalinditi_001,-1.065,38.025,4.6781,2.0686,2.6854,6.564,1.29,3.54,161.9,22.74,31.27,15.98,58.84,0.09,54.87
2009-08-02,kalinditi_001,-1.065,38.025,5.2721,3.6235,2.297,6.4205,1.3,3.51,158.4,22.85,31.14,16.02,56.77,0.02,38.09
2009-08-03,kalinditi_001,-1.065,38.025,3.8866,1.2098,2.6532,6.4512,1.4,3.76,160.5,22.94,30.8,16.44,61.21,0.13,76.06
2009-08-04,kalinditi_001,-1.065,38.025,4.5012,1.5007,2.8514,6.6175,1.46,3.88,157.5,22.77,30.24,17.19,63.37,0.23,73.21
2009-08-05,kalinditi_001,-1.065,38.025,4.6901,2.5286,2.3422,6.7589,1.54,4.04,164.3,22.55,30.12,16.25,60.03,0.05,59.17
2009-08-06,kalinditi_001,-1.065,38.025,4.5542,2.8978,2.2702,6.7879,1.73,4.5,163.5,22.47,29.55,16.53,61.03,0.06,69.39
2009-08-07,kalinditi_001,-1.065,38.025,5.2783,3.1769,2.3131,6.5986,1.65,4.25,163.4,22.04,28.9,16.0,59.82,0.04,68.85
2009-08-08,kalinditi_001,-1.065,38.025,5.8147,4.0068,2.4425,6.8645,1.66,4.23,161.5,22.39,30.85,16.22,55.24,0.01,44.4
2009-08-09,kalinditi_001,-1.065,38.025,6.8609,7.7837,1.6018,7.1018,1.71,4.33,167.3,22.12,30.74,14.6,55.16,0.01,37.73
2009-08-10,kalinditi_001,-1.065,38.025,6.041,3.7949,2.929,7.0176,1.62,4.04,166.6,22.23,30.64,15.83,56.14,0.0,45.31
2009-08-11,kalinditi_001,-1.065,38.025,6.4094,5.9534,2.0254,6.8866,1.62,3.96,162.3,22.31,30.2,16.33,57.21,0.01,55.3
2009-08-12,kalinditi_001,-1.065,38.025,5.1406,2.9942,2.8814,6.75,1.59,3.86,158.8,22.83,30.45,16.16,56.7,0.01,78.75
2009-08-13,kalinditi_001,-1.065,38.025,5.5558,3.9353,2.4763,6.8002,1.26,3.0,162.3,22.46,28.55,17.53,60.38,0.05,47.08
2009-08-14,kalinditi_001,-1.065,38.025,3.325,0.9418,2.1804,6.6706,1.71,4.04,157.6,23.27,31.3,17.21,58.48,0.04,69.67
2009-08-15,kalinditi_001,-1.065,38.025,4.6459,2.4888,2.3126,6.5362,1.76,4.13,162.9,22.96,30.78,16.57,57.01,0.01,59.12
2009-08-16,kalinditi_001,-1.065,38.025,4.6589,3.9146,2.6465,6.497,1.68,3.91,164.3,22.21,29.21,16.14,57.74,0.01,78.44
2009-08-17,kalinditi_001,-1.065,38.025,4.2156,1.7702,2.3726,6.2628,1.66,3.85,159.2,22.16,29.2,16.71,61.63,0.06,67.25
2009-08-18,kalinditi_001,-1.065,38.025,3.6941,1.327,2.2598,6.4118,1.61,3.7,156.6,22.46,30.2,15.92,59.26,0.05,68.37
2009-08-19,kalinditi_001,-1.065,38.025,5.9964,4.3915,2.4334,6.6605,1.64,3.8,158.8,22.84,31.09,15.4,56.63,0.03,26.92
2009-08-20,kalinditi_001,-1.065,38.025,3.8148,1.2766,2.568,6.5938,1.5,3.46,155.4,23.13,31.44,16.33,58.41,0.09,73.76
2009-08-21,kalinditi_001,-1.065,38.025,4.6279,1.925,2.4766,6.4246,1.77,4.1,157.7,22.55,29.63,16.67,62.89,0.11,82.58
2009-08-22,kalinditi_001,-1.065,38.025,4.1909,1.7186,2.5344,6.5249,1.89,4.42,160.6,22.57,30.11,16.87,58.84,0.09,75.04
2009-08-23,kalinditi_001,-1.065,38.025,5.6347,3.871,2.4144,7.121,1.86,4.37,158.1,22.54,30.54,15.7,59.46,0.12,74.44
2009-08-24,kalinditi_001,-1.065,38.025,4.8247,3.3595,2.1281,6.9864,1.81,4.21,157.1,22.69,30.43,17.01,60.28,0.1,69.39
2009-08-25,kalinditi_001,-1.065,38.025,4.5403,1.7239,2.7,6.8645,1.93,4.49,157.2,22.29,29.84,16.89,61.46,0.11,56.38
2009-08-26,kalinditi_001,-1.065,38.025,4.1734,1.53,2.6268,6.9658,1.77,4.13,153.5,22.45,29.77,16.68,62.16,0.05,71.16
2009-08-27,kalinditi_001,-1.065,38.025,4.6553,2.3018,2.5666,6.9079,1.73,4.02,153.0,22.84,31.1,16.27,57.1,0.06,55.97
2009-08-28,kalinditi_001,-1.065,38.025,6.9127,6.4656,1.8506,7.165,1.82,4.26,156.6,23.28,31.82,16.6,55.46,0.02,20.71
2009-08-29,kalinditi_001,-1.065,38.025,5.6887,3.7039,2.539,7.0649,1.76,4.11,159.0,23.11,31.82,16.07,56.8,0.02,38.25
2009-08-30,kalinditi_001,-1.065,38.025,5.5166,2.3916,3.0041,6.9223,1.7,3.97,151.8,23.47,32.17,16.28,58.33,0.05,56.16
2009-08-31,kalinditi_001,-1.065,38.025,6.7949,5.8277,2.1953,6.936,1.53,3.57,149.5,23.76,32.28,16.5,56.51,0.03,11.29
2009-09-01,kalinditi_001,-1.065,38.025,6.4183,4.8238,2.388,6.9487,1.59,3.67,148.0,23.65,31.91,17.17,58.83,0.07,35.33
2009-09-02,kalinditi_001,-1.065,38.025,5.7269,3.1308,2.8231,7.0574,1.66,3.88,157.4,23.0,29.96,17.27,55.65,0.03,64.47
2009-09-03,kalinditi_001,-1.065,38.025,3.8762,1.6702,2.4871,6.871,1.58,3.73,162.4,22.82,29.97,16.3,56.2,0.1,79.51
2009-09-04,kalinditi_001,-1.065,38.025,4.6327,2.7552,2.3954,6.9972,1.79,4.24,158.7,22.62,30.58,15.82,58.49,0.06,57.91
2009-09-05,kalinditi_001,-1.065,38.025,5.5418,3.3079,2.5675,7.0102,1.93,4.53,162.7,23.1,30.61,16.91,60.16,0.07,58.44
2009-09-06,kalinditi_001,-1.065,38.025,5.9419,4.5674,2.3227,7.3236,1.84,4.34,162.4,23.15,31.65,16.58,56.85,0.03,27.32
2009-09-07,kalinditi_001,-1.065,38.025,6.6022,5.8166,1.9836,7.3889,1.88,4.4,159.2,23.34,31.62,17.22,56.64,0.01,19.7
2009-09-08,kalinditi_001,-1.065,38.025,5.088,2.1866,2.8471,7.2655,1.64,3.85,160.2,22.95,31.14,15.92,58.53,0.02,50.91
2009-09-09,kalinditi_001,-1.065,38.025,3.971,2.652,2.1319,7.1988,1.64,3.86,157.7,23.83,32.33,17.39,58.77,0.02,53.56
2009-09-10,kalinditi_001,-1.065,38.025,6.8806,6.667,1.8718,7.385,1.86,4.38,156.9,23.68,32.21,16.96,57.55,0.0,19.97
2009-09-11,kalinditi_001,-1.065,38.025,7.385,7.9531,1.4119,7.5386,1.66,3.92,157.4,23.11,32.08,15.56,53.71,0.0,5.59
2009-09-12,kalinditi_001,-1.065,38.025,5.8913,3.9214,2.7914,7.4995,1.75,4.12,154.5,23.38,31.97,16.59,54.8,0.0,46.34
2009-09-13,kalinditi_001,-1.065,38.025,7.3754,8.0086,1.2514,7.3841,1.56,3.7,156.0,24.07,33.22,16.96,51.38,0.0,2.38
2009-09-14,kalinditi_001,-1.065,38.025,5.4754,3.8114,2.9081,7.3942,1.64,3.86,147.6,24.01,32.34,17.9,54.37,0.0,63.08
2009-09-15,kalinditi_001,-1.065,38.025,6.9598,6.1606,2.1442,7.1186,1.52,3.6,152.3,24.22,33.28,16.68,49.94,0.01,16.86
2009-09-16,kalinditi_001,-1.065,38.025,7.2245,6.7116,1.8766,7.2506,1.33,3.22,151.0,24.48,34.07,15.58,48.91,0.01,4.57
2009-09-17,kalinditi_001,-1.065,38.025,6.163,4.1717,2.5097,7.295,1.35,3.23,142.9,25.32,34.13,18.02,57.73,0.14,42.94
2009-09-18,kalinditi_001,-1.065,38.025,5.6705,3.9338,2.2505,7.1978,1.43,3.47,141.6,24.87,33.54,18.18,56.91,0.09,54.38
2009-09-19,kalinditi_001,-1.065,38.025,6.2698,4.6476,2.4386,7.2703,1.35,3.35,140.8,25.05,34.22,17.11,54.09,0.06,42.37
2009-09-20,kalinditi_001,-1.065,38.025,4.5893,1.2893,2.8486,7.3234,1.51,3.78,144.0,24.88,33.12,17.92,56.08,0.16,79.6
2009-09-21,kalinditi_001,-1.065,38.025,7.0447,6.5746,2.1576,7.4074,1.42,3.59,144.1,24.46,32.91,17.74,52.16,0.04,37.22
2009-09-22,kalinditi_001,-1.065,38.025,7.4002,7.1712,1.7726,7.5439,1.3,3.32,146.6,24.97,33.45,17.73,55.77,0.02,17.7
2009-09-23,kalinditi_001,-1.065,38.025,5.5068,2.8558,2.8699,7.3951,1.38,3.59,149.6,25.14,33.65,18.33,55.51,0.15,49.47
2009-09-24,kalinditi_001,-1.065,38.025,7.3968,7.3754,1.5842,7.423,1.38,3.67,150.5,25.18,33.71,17.82,53.06,0.0,3.32
2009-09-25,kalinditi_001,-1.065,38.025,7.308,6.8645,1.8768,7.3766,1.28,3.47,151.2,24.79,33.45,17.72,52.16,0.01,6.77
2009-09-26,kalinditi_001,-1.065,38.025,6.8513,5.5666,2.3414,7.3243,1.22,3.34,148.9,24.89,33.74,17.04,51.79,0.01,19.51
2009-09-27,kalinditi_001,-1.065,38.025,6.7642,4.9238,2.5709,7.2024,1.3,3.6,149.9,25.49,34.07,19.06,53.01,0.01,54.09
2009-09-28,kalinditi_001,-1.065,38.025,6.9252,5.4403,2.4367,7.2283,1.2,3.39,151.4,24.57,33.59,16.26,52.05,0.0,22.61
2009-09-29,kalinditi_001,-1.065,38.025,7.3118,6.767,1.9022,7.505,1.3,3.68,152.4,24.92,33.8,18.37,51.09,0.01,15.39
2009-09-30,kalinditi_001,-1.065,38.025,7.272,6.8018,1.9291,7.4554,1.34,3.85,156.6,24.59,33.48,18.23,50.89,0.02,10.32
2009-10-01,kalinditi_001,-1.065,38.025,5.1576,1.7095,3.3245,7.2108,1.14,3.32,147.2,24.87,32.89,18.17,56.01,0.03,72.65
2009-10-02,kalinditi_001,-1.065,38.025,6.8486,5.8733,2.0686,7.3361,1.05,3.09,146.5,25.08,33.43,18.16,53.82,0.09,28.09
2009-10-03,kalinditi_001,-1.065,38.025,6.3679,5.0779,2.3419,7.1515,0.91,2.74,142.9,25.57,34.32,18.01,49.27,0.09,54.09
2009-10-04,kalinditi_001,-1.065,38.025,6.8659,5.6801,2.2186,7.2641,1.06,3.21,138.8,25.56,34.22,18.49,52.96,0.2,37.62
2009-10-05,kalinditi_001,-1.065,38.025,7.2314,6.347,2.1586,7.3766,1.04,3.18,140.6,25.82,34.66,19.05,49.65,0.03,35.95
2009-10-06,kalinditi_001,-1.065,38.025,6.8734,5.467,2.6501,7.2761,1.01,3.14,142.9,25.2,33.74,18.37,53.69,0.07,50.09
2009-10-07,kalinditi_001,-1.065,38.025,4.823,0.8789,3.2342,7.4258,0.95,2.99,140.5,25.21,33.23,18.63,59.89,0.42,74.78
2009-10-08,kalinditi_001,-1.065,38.025,6.7999,4.7892,2.814,7.445,0.92,2.92,143.0,25.01,33.88,18.23,54.41,0.42,52.7
2009-10-09,kalinditi_001,-1.065,38.025,5.051,2.3191,3.1716,7.506,0.94,3.03,150.4,24.66,33.26,18.25,56.55,1.3,82.48
2009-10-10,kalinditi_001,-1.065,38.025,6.0895,3.9936,2.7108,7.3236,0.99,3.27,150.6,24.26,33.06,17.44,60.94,4.57,59.61
2009-10-11,kalinditi_001,-1.065,38.025,7.4069,7.1206,1.7546,7.6082,0.93,3.14,151.7,23.55,31.75,17.48,60.97,0.41,27.32
2009-10-12,kalinditi_001,-1.065,38.025,7.1714,6.4054,2.3146,7.5134,0.97,3.28,155.2,23.94,32.66,17.25,56.6,0.01,13.15
2009-10-13,kalinditi_001,-1.065,38.025,7.3793,7.1897,1.8156,7.4539,0.85,2.9,146.9,24.44,33.44,17.63,57.78,0.37,15.93
2009-10-14,kalinditi_001,-1.065,38.025,5.4187,2.9119,2.9062,7.4647,0.88,3.07,132.2,23.54,31.42,18.84,76.68,21.66,82.53
2009-10-15,kalinditi_001,-1.065,38.025,4.6006,1.4446,2.6546,7.2749,0.82,2.95,124.2,22.19,28.08,18.56,83.74,10.37,94.33
2009-10-16,kalinditi_001,-1.065,38.025,4.3913,0.8165,2.7617,7.0277,0.68,2.49,124.0,21.33,25.35,18.96,86.56,13.98,97.86
2009-10-17,kalinditi_001,-1.065,38.025,5.2822,2.0285,3.0358,7.1599,0.61,2.29,117.7,21.97,27.58,18.15,82.35,7.69,89.33
2009-10-18,kalinditi_001,-1.065,38.025,5.4751,2.761,2.7998,7.3706,0.66,2.54,116.7,22.16,27.82,18.38,80.63,2.56,71.21
2009-10-19,kalinditi_001,-1.065,38.025,5.7715,3.6158,2.79,7.5168,0.63,2.49,125.9,22.66,29.44,17.84,76.06,1.73,80.94
2009-10-20,kalinditi_001,-1.065,38.025,6.4519,5.1766,2.3314,7.4215,0.65,2.64,129.3,22.99,29.98,18.0,75.02,1.44,48.58
2009-10-21,kalinditi_001,-1.065,38.025,6.9634,5.9678,2.1967,7.3843,0.62,2.58,143.5,23.32,31.53,17.43,68.25,0.76,28.49
2009-10-22,kalinditi_001,-1.065,38.025,4.9898,2.6357,2.5649,7.3567,0.61,2.6,138.9,23.48,31.26,18.33,75.05,3.32,66.84
2009-10-23,kalinditi_001,-1.065,38.025,5.1012,2.5764,2.6453,7.2958,0.58,2.57,134.0,22.9,28.94,18.51,77.65,2.65,66.44
2009-10-24,kalinditi_001,-1.065,38.025,6.1248,4.3447,2.7156,7.3884,0.59,2.65,152.6,23.38,30.13,18.19,70.43,1.03,65.29
2009-10-25,kalinditi_001,-1.065,38.025,6.3967,5.579,2.393,7.4237,0.61,2.83,151.9,23.94,32.12,17.88,66.19,0.76,49.4
2009-10-26,kalinditi_001,-1.065,38.025,4.6046,1.4707,2.928,7.477,0.66,3.18,145.4,23.58,30.63,19.0,72.74,0.76,85.76
2009-10-27,kalinditi_001,-1.065,38.025,4.98,1.6855,3.0178,7.4251,0.55,2.7,154.8,23.19,30.06,18.69,73.58,2.77,92.01
2009-10-28,kalinditi_001,-1.065,38.025,5.191,2.5481,2.6854,7.3498,0.53,2.68,142.2,22.99,29.68,18.69,76.6,4.65,86.01
2009-10-29,kalinditi_001,-1.065,38.025,5.911,3.3638,2.8126,7.2845,0.46,2.4,136.7,22.41,28.34,18.2,76.58,2.93,83.91
2009-10-30,kalinditi_001,-1.065,38.025,5.6971,2.8207,2.7362,7.1114,0.36,1.95,114.6,22.65,28.56,19.01,80.34,4.55,82.19
2009-10-31,kalinditi_001,-1.065,38.025,4.547,1.4105,2.8709,7.17,0.34,1.93,111.4,21.66,26.61,18.02,83.53,14.67,97.03
2009-11-01,kalinditi_001,-1.065,38.025,5.0273,2.0719,2.6501,7.2046,0.32,1.54,125.9,22.07,28.23,17.6,79.32,5.43,90.82
2009-11-02,kalinditi_001,-1.065,38.025,5.3693,2.8798,2.5613,7.2029,0.26,1.56,119.1,22.16,28.5,17.82,80.42,2.99,81.47
2009-11-03,kalinditi_001,-1.065,38.025,6.0358,3.9574,2.7607,7.2144,0.29,1.85,120.9,22.07,27.21,18.49,80.79,0.44,69.86
2009-11-04,kalinditi_001,-1.065,38.025,6.2515,4.6301,2.532,7.3654,0.27,1.72,86.5,23.5,30.62,18.37,75.88,1.31,63.62
2009-11-05,kalinditi_001,-1.065,38.025,5.6506,3.1778,2.6105,7.1983,0.3,1.83,64.5,23.32,29.92,18.91,80.43,8.94,86.17
2009-11-06,kalinditi_001,-1.065,38.025,5.5481,2.4053,2.9239,7.1402,0.29,2.02,47.4,23.23,29.09,19.05,77.89,3.79,73.67
2009-11-07,kalinditi_001,-1.065,38.025,6.5141,4.9102,2.5606,6.9314,0.31,2.1,45.1,24.11,31.67,17.79,69.7,0.2,53.15
2009-11-08,kalinditi_001,-1.065,38.025,6.2729,3.7466,2.8805,6.9252,0.31,2.12,46.8,24.07,31.73,18.69,67.82,0.11,47.92
2009-11-09,kalinditi_001,-1.065,38.025,6.6197,5.3069,2.3419,6.9372,0.33,1.94,52.0,24.81,32.67,19.12,63.41,0.1,44.96
2009-11-10,kalinditi_001,-1.065,38.025,7.002,6.2892,2.0446,7.2125,0.26,1.98,54.5,24.79,32.29,19.17,65.42,0.14,31.31
2009-11-11,kalinditi_001,-1.065,38.025,6.7246,5.1691,2.6417,7.313,0.26,1.93,82.3,24.28,32.95,18.4,65.48,0.06,43.15
2009-11-12,kalinditi_001,-1.065,38.025,6.8376,5.826,2.22,7.3294,0.26,1.89,99.6,24.29,32.67,17.77,62.85,0.08,23.18
2009-11-13,kalinditi_001,-1.065,38.025,7.1602,6.7025,2.1058,7.3212,0.23,1.97,96.7,24.23,32.75,17.86,62.77,0.01,10.76
2009-11-14,kalinditi_001,-1.065,38.025,6.8914,6.2194,2.172,7.3687,0.24,2.07,102.8,24.62,32.78,17.87,61.26,0.01,24.7
2009-11-15,kalinditi_001,-1.065,38.025,6.695,5.982,2.2632,7.3298,0.25,2.12,100.1,24.62,31.98,18.49,60.61,0.08,20.69
2009-11-16,kalinditi_001,-1.065,38.025,6.9406,6.2009,2.2346,7.2672,0.21,1.85,85.6,24.9,32.6,18.37,61.75,0.26,25.32
2009-11-17,kalinditi_001,-1.065,38.025,5.7358,3.6518,2.6383,7.033,0.25,2.34,78.1,24.77,31.7,19.58,66.04,1.87,50.97
